33	2047	1	"Oakland"	"Pyramid Ale Taproom"	Nightlife Spot::Bar	37.71125738622972	-122.21218228340149
33	2047	1	"Oakland"	"Gate 30 OAK"	Travel & Transport::Airport::Airport Gate	37.711161	-122.212271
33	2047	1	"Oakland"	"Southwest Gate 29"	Travel & Transport::Airport::Airport Gate	37.709408	-122.213003
33	2047	1	"Oakland"	"gate 25"	Travel & Transport::Airport::Airport Gate	37.711465	-122.21193
33	2047	1	"Oakland"	"Gate 3"	Travel & Transport::Airport::Airport Gate	37.7118684922288	-122.21523463726
33	2047	1	"Oakland"	"Gate 31"	Travel & Transport::Airport::Airport Gate	37.70897418172886	-122.21301913261414
33	2047	1	"Oakland"	"Gate 17"	Travel & Transport::Airport::Airport Gate	37.710578373653334	-122.21658110618591
33	2047	1	"Oakland"	"Oak Gate 6"	Travel & Transport::Airport::Airport Terminal	37.711996	-122.211287
33	2047	1	"Oakland"	"Gate 22"	Travel & Transport::Airport::Airport Gate	37.71166479078903	-122.21306204795837
33	2047	1	"Oakland"	"OAK Terminal 1	Travel & Transport::Airport	37.712555788312	-122.214772881476
33	2047	1	"Oakland"	"Gate 11"	Travel & Transport::Airport::Airport Gate	37.71094399463981	-122.21642416784915
33	2047	1	"Oakland"	"AirBART"	Travel & Transport::Airport::Airport Tram	37.712492	-122.2121
33	2047	1	"Oakland"	"Baggage Claim 2"	Travel & Transport::Airport::Airport Terminal	37.71162656809928	-122.21128736454801
33	3718	0	"Pittsburgh"	"Gate B26"	Travel & Transport::Airport::Airport Gate	40.494775283317885	-80.24564266204834
33	3718	0	"Pittsburgh"	"Gate D82"	Travel & Transport::Airport::Airport Gate	40.49740709808104	-80.24784413838547
33	3718	0	"Pittsburgh"	"Alternate Security Checkpoint"	Travel & Transport::Airport::Airport Terminal	40.49580959080439	-80.25466636171785
33	3718	0	"Pittsburgh"	"Gate A7"	Travel & Transport::Airport::Airport Gate	40.497257232666016	-80.24422454833984
33	3718	0	"Pittsburgh"	"Gate B35"	Travel & Transport::Airport::Airport Gate	40.49385654421508	-80.24380390395176
33	3718	0	"Pittsburgh"	"Samuel Adams"	Food::American Restaurant	40.49447340310587	-80.24473071098328
33	3718	0	"Pittsburgh"	"Gate B34"	Travel & Transport::Airport::Airport Gate	40.49376008137575	-80.24400537572328
33	3718	0	"Pittsburgh"	"Gate D77"	Travel & Transport::Airport::Airport Gate	40.4965369899633	-80.24724519394114
33	3718	0	"Pittsburgh"	"Gate D87"	Travel & Transport::Airport::Airport Gate	40.49624387037876	-80.24877548217773
33	3718	0	"Pittsburgh"	"Delta Air Lines Ticket Counter"	Travel & Transport::Airport	40.49542639489028	-80.25431791348828
33	3718	0	"Pittsburgh"	"Gate A1"	Travel & Transport::Airport::Airport Gate	40.49669688727888	-80.24498005673051
33	3718	0	"Pittsburgh"	"Gate D78"	Travel & Transport::Airport::Airport Gate	40.496820988050764	-80.24717985429146
33	3718	0	"Pittsburgh"	"Gate B28"	Travel & Transport::Airport::Airport Gate	40.494612104993564	-80.2455997467041
33	3718	0	"Pittsburgh"	"Gate A1"	Travel & Transport::Airport::Airport Gate	40.49669688727888	-80.24498005673051
33	3718	0	"Pittsburgh"	"TSA Security Checkpoint"	Travel & Transport::Airport::Airport Terminal	40.49597976543204	-80.25590225248672
33	3718	0	"Pittsburgh"	"Gate B31"	Travel & Transport::Airport::Airport Gate	40.49441909790039	-80.24454498291016
33	3718	0	"Pittsburgh"	"Gate D78"	Travel & Transport::Airport::Airport Gate	40.496795654296875	-80.24739837646484
33	3718	0	"Pittsburgh"	"Rite Aid - PIT"	Shop & Service::Convenience Store	40.49626947	-80.246754
33	3718	0	"Pittsburgh"	"Concourse B"	Travel & Transport::Airport::Airport Terminal	40.49474405612709	-80.24505084318338
33	3718	0	"Pittsburgh"	"Samuel Adams"	Travel & Transport::Airport	40.49449920654297	-80.2477035522461
33	3718	0	"Pittsburgh"	"Gate B36"	Travel & Transport::Airport::Airport Gate	40.49371599446698	-80.24398904019205
33	3718	0	"Pittsburgh"	"Gate C54"	Travel & Transport::Airport::Airport Gate	40.49510353	-80.247234
33	3718	0	"Pittsburgh"	"Currito"	Food::Burrito Place	40.496048060627885	-80.24611473083496
33	3718	0	"Pittsburgh"	"Gate A3"	Travel & Transport::Airport::Airport Gate	40.49676685667903	-80.24492016045505
33	3718	0	"Pittsburgh"	"Gate D83"	Travel & Transport::Airport::Airport Gate	40.49726047860674	-80.24800204121664
33	3718	0	"Pittsburgh"	"Gate B32"	Travel & Transport::Airport::Airport Gate	40.494126666666666	-80.24455203
33	3718	0	"Pittsburgh"	"Tram Station"	Travel & Transport::Airport::Airport Tram	40.49572170977317	-80.24714469909668
33	3718	0	"Pittsburgh"	"Gate A5"	Travel & Transport::Airport::Airport Terminal	40.49702710366766	-80.24474143981934
33	3718	0	"Pittsburgh"	"Gate C55"	Travel & Transport::Airport::Airport Gate	40.49402465974015	-80.24826049804688
33	3718	0	"Pittsburgh"	"Tram Station"	Travel & Transport::Airport::Airport Tram	40.49591752047649	-80.25504112243652
33	3718	0	"Pittsburgh"	"Gate D76"	Travel & Transport::Airport::Airport Gate	40.496568785043266	-80.24679326033491
33	3718	0	"Pittsburgh"	"Gate B37"	Travel & Transport::Airport::Airport Gate	40.493841	-80.243676
33	3718	0	"Pittsburgh"	"Gate C56"	Travel & Transport::Airport::Airport Gate	40.494701	-80.247799
33	3718	0	"Pittsburgh"	"Gate A3"	Travel & Transport::Airport::Airport Gate	40.49676685667903	-80.24492016045505
33	3718	0	"Pittsburgh"	"Gate B35"	Travel & Transport::Airport::Airport Gate	40.49385654421508	-80.24380390395176
33	3718	0	"Pittsburgh"	"Mayorga Coffee"	Food::Coffee Shop	40.49414903	-80.244311
33	3718	0	"Pittsburgh"	"Gate D88"	Travel & Transport::Airport::Airport Gate	40.497745059483584	-80.24860382080078
33	3718	0	"Pittsburgh"	"Gate D84"	Travel & Transport::Airport::Airport Gate	40.497337130985244	-80.24813175201416
33	3718	0	"Pittsburgh"	"Gate D79"	Travel & Transport::Airport::Airport Gate	40.49648863176373	-80.2476167678833
33	3718	0	"Pittsburgh"	"Gate B33"	Travel & Transport::Airport::Airport Gate	40.49426942922077	-80.24416208267212
37	3539	0	"Pittsburgh"	"Kayak Pittsburgh"	Outdoors & Recreation::Harbor / Marina	40.447000130254935	-80.00384151935577
37	3539	0	"Pittsburgh"	"The West End Cafe"	Food::American Restaurant	40.44800567626953	-80.02333068847656
37	3539	0	"Pittsburgh"	"Spiral Bar"	Nightlife Spot::Bar	40.4468183669549	-80.02212083436133
37	3539	0	"Pittsburgh"	"Soho"	Food::American Restaurant	40.448255	-80.004523
37	3539	0	"Pittsburgh"	"PNC YMCA Pittsburgh Turkey Trot"	Outdoors & Recreation::Park	40.447531529484245	-80.00847157836512
37	3539	0	"Pittsburgh"	"The First Floor Head - Cardello Building"	Professional & Other Places::Building	40.448646545410156	-80.02710723876953
37	3539	0	"Pittsburgh"	"West End Overlook"	Outdoors & Recreation::Park	40.446208323841844	-80.03399939934873
37	3539	0	"Pittsburgh"	"Pittsburgh Police HQ Gym"	Shop & Service::Gym / Fitness Center::Gym	40.44985771179199	-80.02156555652618
37	3539	0	"Pittsburgh"	"Clark Bar & Grill"	Food::American Restaurant	40.448756	-80.008458
37	3539	0	"Pittsburgh"	"Dominic's Famous Deli & Bottle Shop"	Food::Sandwich Place	40.4477961	-80.004102
37	3539	0	"Pittsburgh"	"Cigna"	Professional & Other Places::Office	40.44257571363654	-80.02381865170898
37	3539	0	"Pittsburgh"	"SpringHill Suites"	Travel & Transport::Hotel	40.448415	-80.004719
37	3539	0	"Pittsburgh"	"Red Lot 7C"	Professional & Other Places::Parking	40.44838333129883	-80.00978088378906
37	3539	0	"Pittsburgh"	"North Shore Saloon"	Nightlife Spot::Bar	40.448612641697096	-80.00437259674072
37	3539	0	"Pittsburgh"	"Fingal Street Cafe"	Outdoors & Recreation::Park	40.439088057865	-80.0274503231049
