Table 39 Count 1 :	[1519]
Table 3885 Count 4 :	[3973, 207, 176, 3806]
Table 3889 Count 18 :	[3224, 558, 4172, 4106, 376, 711, 2869, 2082, 3035, 4150, 2753, 416, 722, 3590, 723, 778, 724, 3889]
Table 3917 Count 15 :	[1186, 1458, 3098, 3439, 3917, 3565, 1503, 3978, 285, 3961, 535, 2189, 3964, 1247, 2484]
Table 3923 Count 23 :	[1066, 1881, 1099, 2888, 3743, 3531, 2739, 3230, 3768, 2168, 2624, 3963, 2567, 3568, 1415, 3923, 3170, 182, 2544, 2333, 965, 964, 3722]
Table 3929 Count 16 :	[2166, 2441, 1406, 443, 3801, 3980, 2257, 4076, 3929, 4083, 2021, 3388, 1055, 603, 542, 3546]
Table 3949 Count 36 :	[275, 3711, 3949, 3100, 3521, 67, 2502, 3874, 2936, 389, 1728, 1526, 1544, 580, 3677, 2887, 1190, 920, 1189, 1523, 3666, 3188, 3905, 2825, 910, 2083, 2352, 3387, 4116, 2968, 2631, 1799, 177, 3584, 3304, 3029]
Table 4012 Count 18 :	[2404, 926, 1580, 3192, 4207, 4012, 281, 466, 319, 1030, 1321, 3869, 975, 3237, 543, 4153, 2274, 931]
Table 4027 Count 49 :	[610, 479, 206, 1154, 4071, 412, 818, 413, 3088, 1010, 3750, 393, 3000, 2053, 1786, 933, 3682, 3483, 1281, 330, 691, 4027, 2030, 757, 103, 1339, 175, 39, 2579, 2953, 1342, 3610, 3428, 3259, 43, 3844, 3325, 1812, 1528, 3911, 1395, 911, 2626, 3663, 1144, 1797, 3168, 3925, 363]
Table 4036 Count 33 :	[2438, 3942, 2390, 2052, 3745, 2797, 4019, 1651, 3953, 4030, 2722, 1046, 1285, 3318, 2540, 1065, 2542, 1070, 1460, 3374, 4036, 2769, 2889, 2590, 3910, 2827, 1947, 3563, 2555, 2211, 4062, 2689, 2547]
Table 4047 Count 44 :	[3165, 1642, 2675, 1912, 2809, 1493, 3461, 2676, 3876, 1711, 2380, 1909, 2859, 2656, 2799, 2729, 3356, 2245, 2876, 1648, 4024, 3687, 1242, 1243, 3792, 790, 924, 2778, 2298, 1886, 2342, 2831, 2415, 4047, 2468, 1876, 3575, 2835, 1681, 1386, 2562, 2209, 2424, 1454]
Table 4075 Count 33 :	[2810, 205, 746, 3644, 3280, 4072, 4075, 467, 2259, 3700, 1953, 1955, 1954, 25, 3411, 638, 4099, 2886, 2713, 989, 1194, 2947, 47, 590, 3991, 669, 190, 3508, 1086, 1146, 599, 899, 1452]
Table 4077 Count 26 :	[274, 1761, 3399, 4205, 2621, 130, 4077, 2185, 868, 562, 764, 1964, 3486, 3547, 3078, 798, 1811, 3657, 1557, 3173, 3651, 2276, 4124, 1795, 1863, 2092]
Table 4081 Count 13 :	[4081, 1822, 3912, 3083, 3223, 3581, 2516, 2651, 2517, 2483, 2575, 3273, 2570]
Table 4089 Count 17 :	[2508, 3402, 1665, 1023, 2292, 2075, 526, 3397, 377, 1898, 320, 993, 4089, 4125, 1623, 896, 3685]
Table 4094 Count 9 :	[2488, 3795, 3919, 2725, 419, 3240, 2430, 4094, 3468]
Table 4095 Count 4 :	[3620, 3601, 1107, 4095]
Table 4101 Count 17 :	[2511, 3827, 3526, 4101, 3535, 2503, 1434, 3330, 3696, 496, 3941, 3600, 3976, 2870, 3692, 457, 1690]
Table 4117 Count 77 :	[4065, 548, 4069, 1646, 4134, 816, 2311, 2071, 2608, 2040, 1366, 1774, 3005, 2868, 3967, 3277, 3550, 1105, 2995, 3557, 2007, 2709, 1534, 3566, 1393, 1743, 1256, 1148, 429, 4117, 1871, 53, 2699, 58, 1619, 3576, 3578, 2486, 2913, 2132, 2673, 1424, 339, 473, 1979, 2138, 864, 3355, 867, 2115, 1040, 1724, 997, 3754, 1456, 3615, 714, 2163, 3608, 233, 3983, 1328, 1063, 3260, 1061, 1945, 2421, 1082, 3989, 1445, 3713, 3715, 3116, 2548, 3515, 606, 3993]
Table 4119 Count 176 :	[2201, 2, 3, 4, 5, 6, 7, 8, 4138, 3294, 1906, 2979, 4147, 1116, 4084, 1112, 801, 2730, 20, 803, 3003, 2727, 29, 2721, 30, 35, 2235, 788, 2236, 1403, 1128, 1129, 2715, 42, 2950, 4042, 797, 2704, 3805, 4111, 1866, 772, 1149, 2216, 4119, 3296, 4120, 2210, 3786, 537, 3789, 536, 3791, 1136, 4196, 4000, 887, 4193, 1298, 3465, 4014, 3470, 4011, 2496, 85, 3751, 2795, 1048, 324, 2525, 1294, 3068, 4211, 1593, 1831, 3213, 1044, 637, 851, 2303, 375, 3972, 1816, 1329, 1331, 856, 835, 1322, 2559, 116, 839, 2553, 3997, 3031, 121, 2758, 414, 2308, 954, 681, 406, 2616, 3393, 2323, 395, 941, 3148, 3422, 2050, 2327, 696, 3146, 3147, 1472, 932, 148, 928, 3196, 3679, 3664, 919, 1258, 1530, 3185, 3909, 1745, 1986, 1271, 3658, 2080, 2087, 191, 2359, 1278, 3649, 657, 1996, 2093, 2674, 2372, 3643, 3641, 749, 1008, 2682, 2926, 3332, 740, 1437, 1718, 3900, 761, 459, 1419, 3892, 2395, 1181, 2669, 239, 1668, 1459, 2401, 501, 1679, 2650, 3364, 3597, 970, 252, 3113, 1201, 732, 2147, 973, 735, 3589]
Table 4121 Count 8 :	[1582, 186, 2117, 1985, 2310, 3379, 2695, 1095]
Table 4122 Count 27 :	[71, 4195, 682, 2142, 1569, 2462, 1109, 3278, 4158, 2603, 4159, 3732, 2641, 238, 855, 4161, 3434, 2004, 1950, 1384, 664, 248, 768, 2480, 3247, 847, 845]
Table 4127 Count 18 :	[850, 3197, 745, 1917, 3401, 3040, 4174, 3471, 4044, 2013, 3867, 114, 1353, 4122, 4191, 2938, 3348, 4127]
Table 4133 Count 27 :	[411, 69, 1370, 4133, 1094, 1227, 947, 258, 1897, 1780, 2124, 1726, 692, 3351, 1344, 2452, 713, 3198, 1249, 583, 917, 436, 4108, 1804, 720, 3922, 481]
Table 4137 Count 23 :	[3826, 2099, 2300, 1641, 2712, 3553, 3552, 4038, 4105, 4013, 4137, 3091, 1231, 1769, 1638, 3092, 1719, 2625, 1657, 3242, 3952, 2157, 180]
Table 4154 Count 43 :	[3527, 3945, 3887, 2679, 3222, 76, 1980, 2803, 1093, 3095, 3901, 3689, 3746, 3417, 2055, 3416, 2461, 3415, 4154, 695, 3895, 3957, 90, 3674, 513, 650, 3375, 3360, 1872, 587, 1673, 1605, 1740, 3602, 356, 3870, 773, 3987, 1562, 362, 3654, 60, 2272]
Table 4169 Count 32 :	[3292, 3226, 469, 1840, 2685, 2046, 2437, 3965, 158, 1245, 1110, 572, 1892, 271, 99, 1818, 651, 310, 707, 4169, 1122, 708, 642, 775, 2760, 2217, 1991, 3297, 2220, 3311, 2688, 2569]
Table 4173 Count 29 :	[1762, 1495, 1034, 1914, 959, 2612, 2141, 2623, 3329, 2048, 1411, 1414, 1413, 1352, 267, 171, 3254, 2818, 4173, 313, 1738, 2652, 3716, 730, 2629, 1988, 2425, 1688, 1316]
Table 4175 Count 80 :	[822, 279, 2069, 1644, 1218, 3698, 556, 2977, 1363, 3529, 566, 3815, 4088, 387, 1108, 1111, 265, 3412, 3681, 3956, 3544, 568, 2718, 2956, 33, 3429, 2231, 523, 3301, 528, 2360, 2843, 4007, 744, 2672, 1304, 1036, 2371, 197, 2261, 1163, 4204, 3770, 192, 1029, 2497, 4023, 767, 1006, 765, 635, 1725, 2514, 1337, 3609, 4160, 3851, 716, 507, 2533, 2648, 3122, 380, 4175, 1542, 3498, 3990, 3717, 2552, 1923, 597, 3866, 734, 1800, 3714, 2766, 3864, 1694, 2754, 4187]
Table 4177 Count 42 :	[2306, 3885, 4004, 1492, 338, 4068, 415, 3055, 3520, 131, 280, 3532, 3231, 2927, 152, 256, 3472, 697, 2521, 633, 3413, 453, 2720, 3369, 2003, 2880, 1248, 4102, 3740, 1810, 774, 117, 3180, 909, 4183, 3389, 2902, 4177, 904, 1992, 3859, 725]
Table 4195 Count 1 :	[1264]
There are 151 occupied tables
